SYMBOL,K_O,K12,K21,K22,K24,K25,K4,K7,T2D_D,T2D102,T2D106,T2D11,T2D3,T2D61,T2D66,T2D78
GNL2,291.26382,191.74671,304.40842,256.82228999999995,200.39165,307.62726,137.32936,307.45362,251.66776000000002,113.6037,134.67873,9.0,156.70396,35.87917,407.75438,501.58319
GNL2P1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNL3,328.99987,264.00007,332.99964,323.00037000000003,347.00033,448.99947999999995,143.99993,363.00059,210.99998,97.9999,179.99992,23.0,153.99992,66.00003,659.99991,747.99926
GNL3L,748.1591,560.15408,983.4537644594,694.1200338149999,830.6943600000001,968.8794499999999,428.32979,794.2084,672.0757500483402,418.2421,427.716110237164,55.9999961001,456.82248999999996,83.69331036111309,916.98196,1043.93135414
GNL3LP1,0.0,0.0,0.0,0.0,0.0,0.0,1.59875,0.0,16.4475,0.0,14.9213,0.0,0.0,0.0,4.10308,0.0
GNLY,1269.00044,715.91591,1646.9998050000002,575.00006,1437.9995700000002,920.1228000000001,1805.9972400000001,1703.2633,1746.99966,309.00002920000003,1012.00036,72.00004000000001,1037.9891,169.00001,1439.9991,939.00069
GNMT,10.0,1.0,11.0,2.0,5.0,8.0,1.0,8.0,5.0,10.0,3.0,0.0,2.0,2.0,13.0,15.0
GNPAT,264.9995,173.99955000000003,253.00018,327.9996,254.000203117,358.00030000000004,130.00003,269.99965000000003,207.00028,91.99998,151.99968307999998,26.00004391471,135.99995,25.00001,417.00017,408.9997
GNPATP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNPDA1,86.00001999999999,41.000009999999996,90.00001,116.99982759999999,107.99994,152.00001,44.999970000000005,117.99992100809,67.0,26.00005,64.99996,1.0,64.99997,12.0,146.99999,138.9997945995428
GNPDA2,226.6529,103.78141,159.2548,135.00005,92.9999,233.99961,79.00001,162.88549,123.99995,45.0024137335,104.000012,5.0,103.99991999999999,16.99999,250.00024000000002,253.00051
GNPNAT1,193.51131999999998,60.406351,90.83124000000001,117.064808,113.17016000000001,154.54798539366,64.34848,124.31813,140.42186999999998,28.85286,77.002747177,0.0,62.57427,11.91619,218.20680819999998,191.803787
GNPTAB,848.83677,565.53746,1823.445,1218.64168,800.53966,1243.68786,724.30634,962.0266399999999,874.157920252413,327.21502,552.1097209571669,46.029582,574.20261,109.43010000000001,1458.72319,1071.98849
GNPTG,161.09112,185.1516,189.69157,195.31885126585,172.44706,211.66815,145.628755,215.8077,118.32637,70.189594,178.105,40.000029999999995,148.39924100000002,23.00002,318.57779,330.763596
GNRH1,38.000009999999996,3.0,14.0,12.000015999999999,13.0,34.99998,15.0,31.99997,39.000029999999995,1.0,12.0,5.0,8.0,2.0,26.00003,21.999989999999997
GNRH2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
GNRHR,13.0,6.0,20.0,14.0,6.0,22.0,8.0,1.0,12.0,20.99998,14.0,4.0,4.999995,1.0,12.0000497,25.0
GNRHR2,27.557,65.32665,56.7126,24.815649999999998,58.228770000000004,60.1164,15.68256,70.30957000000001,26.061300000000003,12.9198,26.4263,8.23279,8.687190000000001,16.704900000000002,84.0529,55.27612
GNRHR2P1,39.2595,6.3029,68.3972,0.0,0.0,18.8838,6.66052,70.7274,25.1717,20.4136,5.50431,4.11761,0.0,10.9479,18.1737,37.2241
GNS,1262.0736,702.30914,1620.12925107545,2132.48363,1549.21499,1775.06243,952.5941,1458.3302,971.3640661000001,300.1323,873.1700797999999,90.3064,838.7267026387,111.53041,1554.14678,2379.68132
GOLGA1,440.99946,284.00022,476.00067595237,488.99996,281.31669,330.47905,171.306212,279.99201,430.00007,209.0002,226.36661,35.99995,314.501716,32.318939,545.55173,310.0001
GOLGA2,322.045969,165.8709817,287.5598449945495,227.809681181008,165.01497,297.37062000000003,168.40742,271.727307,211.10060157,131.5505227153809,167.65275899999997,14.99996,85.33834021917,33.62464511694,378.0818031,438.76307997
GOLGA2P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P10,0.194478,0.0,12.1051,0.103597,4.0,4.35021e-06,0.0,3.95187,0.0,1.63442,0.0,0.0,0.0,0.0,2.79672e-05,3.55341
GOLGA2P11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P2Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P3Y,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GOLGA2P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
GOLGA2P5,206.39683,121.47238,227.70091000000002,157.88867,104.6587,187.41458,66.38839,132.00148000000002,164.6269,118.90268999999999,150.02133,15.00000158,86.00008,24.22711,288.00826,185.3046
GOLGA2P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P7,0.0,0.0,0.0,0.0,6.2635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GOLGA3,897.6604110000001,654.04489592963,985.71464,550.09596672,647.4029000909468,761.727515434,570.37607307607,747.4139249543163,625.270287145141,286.19749,476.207684147629,49.07163683206,467.5532967702056,75.141840967255,1179.76821,1163.44966197
GOLGA4,2364.3023565821,1168.1790804700001,2736.2290878784115,1753.7092022299998,1832.6356507000003,2132.1706590000003,818.9626990833,2159.61622398169,2178.541132040698,898.699139564364,959.9495734177875,104.999967830426,1186.29707,190.81362313924998,2594.6426776999997,2288.7069193
GOLGA4-AS1,34.4423,27.8347,76.9942,35.14,19.5423,42.4181,30.0004,19.2996,40.2947,21.9074,8.55871,0.0,23.4466,4.53872,75.4971,59.7501
GOLGA5,288.99972,126.0,207.0,246.00011,285.00038,292.00025,125.0,310.00009,239.0003,119.0,129.99957999999998,6.0,134.99984999999998,37.0,344.99964,347.0
GOLGA5P1,20.0,5.0,40.0,6.0,9.0,11.0,7.0,7.0,17.0,9.0,18.0,3.0,7.0,1.0,15.0,12.0
GOLGA6A,0.0,3.0,0.0,0.0,0.239983,3.3773400000000002,0.0,0.417702,0.0,2.4441800000000002,2.72014,3.20161,2.0,0.0,3.62474,0.0
GOLGA6B,3.0,0.0,4.0,2.57798,4.76002,0.998293,3.0,2.37777,5.0,0.0,5.27986,0.0,0.0,2.0,0.0,0.0
GOLGA6C,0.0,3.0,0.0,2.42202,0.0,5.62437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24637,4.49754
GOLGA6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204523,0.0,0.555821,0.0,1.79839,0.0,0.0,1.12889,0.502461
GOLGA6EP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6GP,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L10,6.2881140026299995,4.02177,0.0,3.76009,10.6631,1.825507,3.42744,22.18681,4.177559642,0.0,6.2384031,1.0,3.63523146,5.31429,3.45354,8.91578
GOLGA6L11P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L16P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L17P,0.0,0.0,0.0,0.0,0.0,1.90169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82664
GOLGA6L2,1.0,6.22595,1.00441,1.00028,4.1666,7.03774,1.00315,10.0,3.0,0.0,5.23816,0.0,1.1039,2.0,3.0,11.1379
GOLGA6L22,0.0,3.80681,0.0,6.36222,0.0,0.0,0.0,15.6077,0.0,0.0,0.365845,0.0,0.0,0.0,0.0,12.6903
GOLGA6L23P,8.0,3.0,0.0,0.0,0.0,0.0,0.0,8.25956,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.10524
GOLGA6L24,0.108283,0.0,0.0,0.0,0.0,0.104986,0.0391983,0.11506,0.0318969,0.0,0.0400677,0.0,0.0,0.0804759,0.0,0.0
GOLGA6L25,19.1105,0.0,0.0,0.0,0.0,11.6052,10.3515,12.6141,4.56337,0.0,3.44531,0.0,0.0,5.9408,17.27,0.0
GOLGA6L26,18.8017,15.9953,8.5036,5.34432,14.7191,0.0,0.0,0.0,5.74649,0.0,0.0,0.0,10.1553,0.0,0.0,9.27174
GOLGA6L3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32517,0.0,0.0,0.0,0.0,0.0,1.47715,0.0,3.09443
GOLGA6L4,13.057,21.51546,24.241600000000002,8.990459999999999,0.0,31.64177,5.25508,21.11878,25.275309999999998,14.4841,20.09932,0.0,11.26594,0.0,21.98572,10.69066
GOLGA6L5P,16.7312,23.8522,45.8757,13.9739,5.23136,8.2253,6.73727,49.0311,0.0,4.39869,10.6499,0.0,0.0,2.83548,12.2346,9.13344
GOLGA6L6,0.0,5.25677,0.0,6.01342,0.0,6.67892,0.0,0.0,0.0,0.0,5.60495,0.0,0.0,0.0,0.0,0.0
GOLGA6L7,6.0,13.39273,9.43431,6.00985,8.07153,6.01906,4.00755,10.897010000000002,11.06092,9.0,11.18892,9.0,1.42838,2.0,10.09947,4.02054
GOLGA6L9,69.84570000000001,15.536850000000001,69.2354,41.783,28.00728,46.9885,23.83636,42.15645,79.5472,23.80028,14.1406931,10.0,22.855893000000002,5.57053,61.539699999999996,49.98029
GOLGA6L9-AS1,0.0,1.23722,6.73759,0.0,1.09834,0.0,2.65635,7.32963,0.0,0.0,0.0,0.0,0.0,3.44961,4.20211,0.0
GOLGA7,449.21786992847007,237.192052,518.4930038313,438.24522271283,396.3946967181336,478.764562413155,240.0000542960637,389.1491522565554,307.999919514,135.8727778,202.65783352283,20.00000857944,255.0000145982,39.0000059,901.077403741196,612.9138475356455
GOLGA7B,49.00001,22.0,35.0,34.0,41.0,32.0,39.0,72.40497,48.999990000000004,19.0,33.99998,1.0,27.0,5.0000029999999995,84.0,59.0
GOLGA7B-DT,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0
GOLGA8A,450.48906,327.19525,493.92546,278.61381,141.63544,607.5809099999999,308.66883,525.78181,354.44104,380.43721999999997,305.55553000000003,22.5059,187.41410000000002,117.559,689.2710200000001,495.93156
GOLGA8B,631.5855,239.25830000000002,676.06270601347,427.41810000000004,203.14628635871202,1035.299712932,240.98387,619.380135,449.40430000000003,272.249284,466.84237,66.4941,153.9726828386645,26.14643,797.1915,504.2414
GOLGA8CP,0.0,0.0,0.0,0.0,0.0,4.57802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67905,4.0
GOLGA8DP,0.0,0.0,1.16125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38455,0.0,0.0,0.0,0.361998,0.0
GOLGA8EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8F,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75449,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GOLGA8G,1.0,1.0,2.88345,2.06277,0.0,0.0,1.02886,4.3819,2.0,0.0,3.62453,1.0,0.0,0.0,1.52813,0.0
GOLGA8H,11.5231,10.5187,19.2463,10.774,12.3375,38.7631,8.4598,34.8826,31.5165,0.0,18.2683,0.0,28.865,5.95254,30.319,43.4864
GOLGA8IP,10.4806,3.90232,9.03373,2.50318,2.16435,0.0,5.48123,8.21688,0.0,0.0,0.0,0.0,0.0,0.0,1.46242,5.03604
GOLGA8J,20.1858,7.99656,2.40772,2.47642,8.47405,5.72049,16.5631,6.25324,4.15712,1.00573,2.41378,0.0,4.13928,1.12437,10.19647,8.62604
GOLGA8K,9.81661,0.0,6.432301000000001,11.50315,11.88049,28.478489999999997,23.6862,1.3346760199999999,15.8711,1.0,33.47787,0.0,25.5344,2.0,35.10008,8.57507
GOLGA8M,4.5747,7.2814,17.7695,18.919,5.31242,17.868499999999997,2.0,7.6674500000000005,13.714,8.53447,8.162939999999999,1.24295,4.6264,0.0,11.95574,19.277340000000002
GOLGA8N,254.82569999999998,91.69415000000001,457.65532999999994,123.16680000000001,221.39044,243.49719,201.66740000000001,268.23747000000003,233.631437,21.324289,184.39369899999997,25.08139,137.102,20.64901,210.07607799999997,187.45642999999998
GOLGA8O,173.81918,108.62,445.34288999999995,128.212,72.6013,126.619,72.64718,240.743,80.691037,90.8236,152.32846899999998,6.67564,50.8051,22.3659,358.86890800000003,22.088189999999997
GOLGA8Q,249.6353,28.9728,26.85013,7.08786,200.0986,2.26318,15.9231,77.4099,4.46921,0.0692986,9.15083,0.0,17.60096,0.55863,19.033459999999998,75.87993
GOLGA8R,86.10470000000001,68.3339,153.7197,83.5787,49.4968,86.2236,89.5538,114.3707,123.604,21.51717,49.54936,0.0,58.0392,16.60848,116.1833,84.48849999999999
GOLGA8S,0.0,0.0,0.0,1.26776,12.8781,2.82165,4.23151,0.0,4.13639,0.529764,2.53412,0.0,0.0,0.0,4.86766,4.80368
GOLGA8T,19.8289,14.1072,44.3076,6.41433,0.0,6.88401,0.0,12.8095,22.6765,2.62858,11.2335,0.0,0.0,0.0,23.5232,7.69951
GOLGA8UP,0.0,0.0,1.02722,2.0,2.00658,3.0,1.05567,4.0291,1.01339,0.0,1.00901,0.0,2.03019,0.0,3.01332,0.0
GOLGA8VP,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0
GOLGB1,1867.3717591999216,1183.730125432287,2177.022933193648,1322.4225880953627,1346.4852168574,1797.805233504357,632.494313386562,1525.733073585538,1573.186331575572,749.9098456697,898.1311173637499,87.6051431845304,702.9592112214805,159.070834794,2200.368926623442,2307.40533016267
GOLIM4,382.00005999999996,163.0002,381.9995,337.99996,287.0,266.99941,139.00004,321.0,303.0001,142.99996,178.99999,42.00005,269.0,31.999999999999996,454.0002,377.9993
GOLM1,112.28490000000001,62.40681,156.00030999999998,185.50756691,104.97597,127.1665,80.0,100.58551,74.0,24.000030000000002,99.11648,0.999999995,83.166700188892,12.00003892,173.99314999999999,142.38734
GOLM2,1203.415,691.00918,1201.2654,882.3164300000001,765.41694,995.1612500000001,426.88807,921.98949,782.50401,364.10115,397.34558,24.34652,593.9761,100.96934999999999,1261.93596,1336.8832400000001
GOLM2P1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.02793,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GOLPH3,503.1065,238.36540000000002,511.637,588.46724,428.6565,599.6844500000001,271.3078,465.396,384.381,131.45825,273.82363,18.000028,289.59493469999995,42.000028,748.9172,805.7555
GOLPH3-DT,22.8939,5.63439,10.3629,12.5326,3.34343,9.31552,3.69199,3.60362,12.619,3.54167,6.17622,0.0,2.40518,0.0,10.0832,10.2442
GOLPH3L,249.99998,118.7684,150.6217,138.7505,127.9671,144.00032,65.1268,164.8438,142.95434,141.14804999999998,52.00002,17.76967,135.93298,24.0,204.7403,232.11611
GOLT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
GOLT1B,244.99969,133.99998,158.0,250.00001,149.00002,285.00051,133.99985,195.000096,158.999911,83.99990409316361,141.00001,7.0,120.00012,16.999959999999998,516.0000170000001,459.00027
GON4L,987.0745930534338,656.46208,1093.1039032,820.7159223599999,822.94275,886.31408,501.7358603,775.44497,975.72907,408.52455003209207,563.7934189087,60.73048,609.990543013104,100.325112,1310.31927,1024.11016111306
GON7,34.0,15.0,17.000047,24.0,35.0,33.0,19.0,38.0,39.0,4.0,21.0,0.0,23.99998,2.0,48.0,70.0
GOPC,423.9997,212.668,340.315,305.00040148959994,294.947,583.9642,206.916,491.943,428.4142,90.00002,235.89389999999997,44.0,222.9091,74.0,695.9994,654.0
GORAB,162.30909,122.97516664,129.94669,102.177919899,79.05582000000001,220.06912210237,82.55976,142.24827,105.34210999999999,51.23302,99.96401,12.0,48.050585,14.041644,344.1644200050816,260.665184
GORAB-AS1,21.2747,15.2028,17.1711,14.1941,4.12676,20.6942,3.0314,18.4483,22.1038,2.0,14.6447,0.0,8.06023,0.0,20.22403,21.5854
GORASP1,140.0000712794532,134.99996,151.00008347,130.00003097,135.00008,206.99996314374,104.999887,162.52588167982998,110.00001,36.999959,119.9999159391532,13.999991000000001,99.999904416382,14.9999892654288,253.0001424315,319.961018201
GORASP2,148.000005,106.00004,199.00002,97.999988,77.000052847,135.99995,60.99998127379,118.99997273,137.00001,60.99992992,77.99995000000001,12.0,74.99998,14.0,179.99995339429,200.00005199999998
GOSR1,637.6925300906472,390.16884,716.515824964,590.32337546,784.480440838977,494.7874,231.9978114067,535.3934115,627.27176,251.6214,338.0574500558888,37.35917,410.80013,91.5927599196811,772.98252,582.232077994
GOSR2,384.39185966130543,244.3510001923,413.22837370522,335.5669226,358.8676887,396.0261889,209.257490562779,328.399809010302,319.219680229168,261.87279096,211.39683675005,16.6111340611,205.88154,38.076353001007,549.9460718066,501.20799557462857
GOSR2-DT,6.0,4.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
GOT1,53.00001,25.99997,60.00001,53.000009999999996,32.0,48.999950000000005,11.999951,62.99998,47.0,18.0,19.0,0.0,22.0,5.0,78.0,58.0
GOT1-DT,39.1898,35.08057,44.0076,24.106588,37.02942,44.31434,18.01179,35.0465423586,52.072909800000005,10.99999982,35.00897,1.0,19.10001549,3.0,69.2183,43.535173
GOT1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOT2,142.97892,68.1258,121.82513,178.55032,146.678,200.18131000000002,72.73972,134.58662999999999,98.41647,42.059,93.377839,7.0,86.63830999999999,22.000049999999998,190.72547,230.61629000000002
GOT2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
GOT2P2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GOT2P3,6.0,1.0,0.0,3.08361,0.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0
GOT2P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOT2P6,7.0,4.0,0.0,10.0,3.0,1.0,1.0,3.0,4.0,8.0,7.0,0.0,0.0,2.0,5.0,1.0
GOT2P7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GP1BA,24.0,49.0,75.0,26.0,30.0,27.0,16.0,19.0,41.0,34.7375,18.0,7.0,20.0,4.0,20.0,19.0
GP1BB,289.637,1261.8,372.214,263.079,279.902,175.023,149.223,167.948,300.995,224.0,108.141,18.0,144.248,36.0,247.35,293.657
GP2,1.10963,1.03224,6.40588,3.14988,2.04748,0.0,1.00368,9.66142,1.03537,1.07688,1.02067,0.0,0.0,1.07036,2.13428,4.11374
GP5,26.0046129348,27.130433766200003,48.8005419841,31.13000916075,38.0,37.007267820799996,10.07020161693,19.088936099599998,33.0250297256,17.000000374588,14.0,0.0,7.0000001076,0.99999977241,36.0952,29.014532957100002
GP6,61.35466,148.87943279,143.65741,51.57707,44.3105000128343,51.04322,23.166600000000003,25.50508,56.870780536265,59.6653,18.42041,8.0,31.21886,3.06242,53.61258,93.79702
GP6-AS1,36.35262,22.77255,40.84589,7.46483,10.95391,18.51324,12.802480000000001,36.70791,19.1816,11.85992,36.40867,1.75236,18.880489999999998,5.17201,43.3959,50.2973
GP9,156.0,274.0,209.0,174.0,205.0,155.0,117.0,62.0,90.0,139.0,82.0,6.0,110.0,7.0,141.0,158.0
GPA33,38.999950199999994,7.999998000000001,40.999970000000005,38.000027,37.999990000000004,63.00002,10.0,12.0,16.0,24.000030000000002,19.0,0.0,17.0,3.0,74.99997,65.00002
GPAA1,92.000031129455,59.4127401523346,115.1997403590233,116.03275019200001,87.99995064699999,117.127113567453,91.0389820936789,95.9732,87.342653,24.0446303,76.9999845594745,6.0,64.99997614589999,9.71679,145.53009372,152.223280209449
GPAA1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00854184,0.0,0.0,0.0,0.0,0.0,0.0
GPAA1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95785,0.0,0.0,0.0,0.0,0.0,0.0
GPALPP1,348.42186,207.58530000000002,364.7084,251.88817018318298,272.94049,411.04868000000005,161.34934,286.57286,207.39625,150.07437,175.341174,32.08560005,231.64349,24.410215373,467.5528,389.4053
GPAM,107.0,51.000087,75.999965,74.99991,63.0,111.0,51.999990000000004,102.000001,95.0,29.0,49.000031,8.0,46.0,10.0,163.000461,119.00036300000001
GPANK1,138.27623,56.10991,107.0358,105.00823046000001,144.99992,99.368027,54.5485600797021,141.07290999999998,87.1295,52.92216,71.48868999999999,8.545449999999999,73.00002,15.0,135.9396,143.61203
GPAT2,18.0,8.22208,9.14512,28.668582301325003,16.384231,27.594459999999998,4.12902,32.8422693,6.37093,6.0,4.08594,0.0,18.306663,3.1745005600000002,17.311430103258,18.40822
GPAT2P1,0.0,0.0,0.0,3.43909,1.50039,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
GPAT2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.258
GPAT3,111.0,37.000026999999996,66.00006571794,129.99993659999998,70.0,93.999967,68.99997,137.0,42.999950000000005,21.00004,62.00007000000001,8.0,69.00001,7.999999,153.99995,174.00032492
GPAT4,462.47611,303.27334,464.17879999999997,414.0813,322.37578,521.6931999999999,286.99959,565.35879,347.76305,147.032824,306.23395,26.000003,245.472816,49.476932,675.13359,832.532
GPAT4-AS1,20.7818,2.80797,16.6334,8.75467,0.0,8.72069,0.0,6.85098,0.0,9.12727,7.80572,0.0,0.0,0.0,19.677,10.2265
GPATCH1,547.4539,258.7069,403.4308,318.66247,276.4475,327.94975999999997,112.9375,341.2511,339.3503,208.183,197.34654999999998,21.0,238.59699999999998,32.00004,465.26513,339.26786000000004
GPATCH11,267.2697,120.6847,279.55260999999996,215.60059,195.6181,293.567,124.70651,295.8836,158.7755101,81.07567,100.70626,6.0,131.71257,36.31149,344.57930000000005,363.8699
GPATCH11P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH2,256.6495,131.2276,213.00618,163.6611,147.46615,290.84709,90.20814,203.63321000000002,262.57637,51.8015,124.19427999999999,3.0,106.5631,17.06315,325.85361,298.87608
GPATCH2L,1002.741912,538.9698800105728,1097.34341,739.412229,672.0885499999999,1018.4289200759147,460.996554,883.717170011456,883.2164700000001,336.59786506,553.47421,82.000059,435.26138,91.57927000000001,1309.8955,1303.36484
GPATCH3,63.840900000000005,48.99998,82.4454,48.79304,37.0,64.99996,28.0,57.0879,49.6598,14.99998,38.264100000000006,0.0,19.45491,3.0,101.0,88.0
GPATCH4,80.682327,32.85028909356,106.63787873836999,82.46067,65.32027,70.713417,24.88477549674,107.793099,79.65815,29.59639536,38.1007,1.0,40.43653,13.162743,152.091775,138.647261
GPATCH8,684.12078,434.12165,1136.63831,563.54892,461.93736,668.3109000000001,354.12836,492.22791,627.38435,290.19689999999997,401.20483,45.0,312.10688,66.00001,766.2667,809.7472
GPBAR1,85.9999,63.00003,87.00003,132.00005000000002,58.00004,75.00001,60.00005,114.99996999999999,55.0,9.0,79.0,0.0,52.0,13.0,73.0,122.0
GPBP1,1681.999,917.9997,1649.99996,1808.00093,1542.9991,1817.9995999999999,721.00096,1382.001,1194.00044,625.99967,731.0,95.00001999999999,1159.00046,139.00008,2463.9995,2272.9993
GPBP1L1,1844.7230299999999,1046.08276,1742.75843,2154.53639,1302.21888,1426.25278,752.17372,1202.62691,1812.0002399999998,757.20153,953.57088,91.99996689,1271.96752,142.00007,2191.40691,1769.81127
GPC1,1.0,15.0,14.000000000000002,8.0,2.0,17.00003,1.9999959999999999,11.99999,4.999996,2.0,12.000002,1.0,4.0,1.0,12.00001,3.0
GPC1-AS1,5.0,12.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0
GPC2,12.00915,9.27519,26.4782,14.11812,12.08252,29.06766,6.356465,7.01154,3.0,4.0,15.122950000000001,10.0,10.0,3.0,45.6572039,31.61372
GPC3,2.0,3.0,1.0,0.0,5.0,3.0,3.0,3.0,5.13229,1.0,3.7224,0.0,0.0,2.0,5.0,5.1991
GPC3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC4,3.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
GPC5,0.0,11.0,3.0,3.0,3.000005,6.0,5.0,4.0,9.0,1.0,6.0,0.0,6.0,1.0,1.0,11.000008999999999
GPC5-AS1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.92277
GPC5-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GPC5-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC6,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
GPC6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC6-AS2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPCPD1,1904.0015200000003,1086.99968,2277.00243,2059.9183000000003,1958.003,2252.00119,767.9996500000001,1400.89423,1810.9962600000001,819.91543,1019.00084,94.99996300000001,1470.99972,136.0,2657.9957000000004,3335.0009
