,case_sample_1,case_sample_2,case_sample_3,case_sample_4,case_sample_5,case_sample_6,case_sample_7,case_sample_8,case_sample_9,case_sample_10,case_sample_11,case_sample_12,case_sample_13,case_sample_14,case_sample_15,case_sample_16,case_sample_17,case_sample_18,case_sample_19,case_sample_20,case_sample_21,case_sample_22,case_sample_23,case_sample_24,case_sample_25,control_sample_1,control_sample_2,control_sample_3,control_sample_4,control_sample_5,control_sample_6,control_sample_7,control_sample_8,control_sample_9,control_sample_10,control_sample_11,control_sample_12,control_sample_13,control_sample_14,control_sample_15,control_sample_16,control_sample_17,control_sample_18,control_sample_19,control_sample_20,control_sample_21,control_sample_22,control_sample_23,control_sample_24,control_sample_25,control_sample_26,control_sample_27,control_sample_28,control_sample_29,control_sample_30,control_sample_31,control_sample_32,control_sample_33
SULT4A1,2.01834735785332,1.0,4.81124674974867,1.0,8.93451600020674,2.98742258903824,1.0,1.0,1.0,1.12371825365687,1.75641318913566,1.0,1.0,1.0,1.76993052548692,1.0,1.0,12.6255044063669,1.48306372913262,1.05726303870232,1.0,1.0,5.44546836766215,1.0,8.46327732728142,2.63147493193195,1.0,1.0,1.0,1.0,1.0,1.0,4.6037953846441,1.69101425371809,4.16909977562301,2.5945728635992,14.3954202634628,1.0,1.0,9.44722227503827,1.0,1.0,4.15176060442467,1.0,1.0,1.0,1.0,2.03309261512459,1.0,1.0,1.0,1.0,8.38933931874173,1.0,1.0,1.35212689605559,1.0,1.0
PNPLA5,2.01834735785332,1.09662239435453,6.41499566633156,1.0,11.1681450002584,5.97484517807647,1.94245164894618,1.0,1.0,1.12371825365687,1.75641318913566,1.0,1.0,3.43989148184978,1.76993052548692,1.0,1.0,12.6255044063669,1.48306372913262,1.0,1.0,1.0,8.16820255149323,1.0,5.64218488485428,1.57888495915917,1.0,1.0,1.0,1.09079524899502,1.0,1.35138713320774,1.0,1.0,4.16909977562301,1.0,13.1958019081742,1.0,1.53655084454443,1.0,1.0,1.0,8.30352120884933,1.0,1.0,1.0,1.05678353516367,1.0,1.0,1.0,1.0,2.89182253946705,6.99111609895144,1.0,1.35092904878311,1.35212689605559,1.0,1.0
PNPLA3,1.34556490523554,1.09662239435453,9.62249349949734,1.20330636400873,12.2849595002843,3.7342782362978,1.94245164894618,1.0,1.0,1.12371825365687,1.0,1.0,1.0,1.0,1.0,1.0,5.62086892551713,16.2327913796146,1.48306372913262,1.0,1.0,1.81629030331307,1.0,1.0,1.41054622121357,1.05258997277278,1.0,1.0,1.9638329392998,1.0,1.0,1.0,9.2075907692882,1.12734283581206,6.94849962603835,3.45943048479894,10.7965651975971,1.0,1.0,5.3984127285933,1.0,1.0,9.68744141032422,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,11.1857857583223,1.91342317767103,1.35092904878311,1.35212689605559,1.0,2.82802833285911
SAMM50,127.828665997377,175.459583096724,125.092415493465,163.649665505188,145.185885003359,120.243759208789,163.813422394462,161.452670133628,171.696141578462,143.835936468079,181.788765075541,138.341038484115,70.8047174436496,122.976120476129,183.187809387897,135.207227435516,123.659116361377,117.23682663055,102.33139731015,136.3869319926,145.880055941196,134.405482445168,146.120067865601,131.459885588607,134.001891015289,157.36220092953,118.050056421288,131.661655579017,131.576806933087,133.077020377393,154.083611001736,137.84148758719,142.717656923967,143.172540148131,127.852393119106,144.431222740356,123.560690594722,123.791392077109,121.38751671901,168.700397768541,129.637182868811,121.969745852922,92.7226534988175,158.297806599827,165.317804281284,171.754481333845,206.072789356916,101.65463075623,143.03263112291,152.556221903303,156.394922662954,133.023836815484,111.857857583223,146.376873091833,132.391046780745,131.156308917392,138.126543493065,161.197614972969
PARVB,77.3699820510438,28.5121822532177,98.6305583698477,32.4892718282358,91.5787890021191,100.078656732781,62.80593664926,46.1293343238938,75.2564256918584,111.24810711203,75.5257671328334,35.1173405382753,56.6437739549197,43.8586163935846,27.4339231450473,57.3208634111736,39.3460824786199,43.2874436789724,62.2886766235698,23.2597868514511,28.6700687976917,72.651612132523,41.7485908187432,68.9758658952569,64.8851261758242,58.4187434888892,45.9083552749455,26.9906393936985,39.276658785996,37.0870384658308,37.2509828795405,62.8395016941601,33.3775165386697,33.2566136564557,33.3527982049841,21.6214405299934,82.7736665149111,64.086694128415,46.0965253363328,44.5369050108947,114.15811625761,98.1531682603394,58.1246484619453,25.3626319966573,42.4669588979446,31.07400155711,40.1577743362195,22.3640187663705,46.2180270635252,53.1121661441129,42.0032078009075,71.3316226401873,53.132482352031,41.138598319927,43.9051940854511,100.057390308114,66.1333147633461,25.452254995732
PARVG,429.907987222757,513.219280557918,603.009592635166,533.064719255869,444.492171010285,536.242354732363,551.008784417734,553.552011886726,347.851923197923,537.137325247984,440.859710473051,475.680340018457,679.725287459036,343.129175314515,478.766207144213,452.441013489721,550.845154700678,346.299549431779,461.232819760243,639.644138414907,471.369660526754,420.168490166425,379.367629613797,473.093291963939,444.322059682275,342.091741151153,491.875235088702,601.693765996109,419.278332540508,603.209772694248,488.495843670338,564.879821680837,511.021287695495,403.588735220716,430.806976814378,512.860569371443,400.672530666381,523.648543476622,524.732113411922,466.96270102332,671.404514260857,638.717308164708,570.175123007654,480.140860902237,612.737549813201,432.776094413569,450.189785979724,306.996984883814,407.205143707059,557.112721469099,458.460544720544,511.852589485668,427.856305255828,494.61989142796,499.16828352536,484.061428787902,439.912112761245,415.720164930289
KIAA1644,4.03669471570663,1.09662239435453,9.62249349949734,1.20330636400873,8.93451600020674,4.48113388355735,2.58993553192825,1.0,1.0,1.0,1.75641318913566,1.0,1.0,2.57991861138733,1.0,1.75025537133354,1.0,25.2510088127339,3.70765932283154,1.05726303870232,1.0,1.0,10.8909367353243,1.0,7.05273110606785,1.05258997277278,1.0,1.0,1.0,1.09079524899502,1.0,1.0,3.45284653848307,1.69101425371809,29.1836984293611,11.2431490755966,21.5931303951942,1.09549904493017,1.53655084454443,1.34960318214832,1.0,1.0,15.2231222162238,1.0,1.51667710349802,1.0,1.05678353516367,1.0,1.0,1.13004608817262,1.78737054471947,1.0,16.7786786374835,1.0,1.35092904878311,2.70425379211118,1.0,1.0
LOC101927526,1.0,1.0,2.40562337487433,1.20330636400873,2.23362900005168,1.0,1.0,1.0,1.0,1.12371825365687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2145739464954,1.0,1.05726303870232,1.0,1.0,1.0,1.0,1.41054622121357,1.0,1.0,1.0,1.0,1.0,1.0,1.35138713320774,1.15094884616102,1.0,2.77939985041534,1.72971524239947,2.39923671057713,1.0,1.0,4.04880954644497,1.0,1.0,2.76784040294978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.39822321979029,1.0,1.0,1.0,1.0,1.0
LDOC1L,137.247620334026,69.0872108443351,113.866173077385,73.4016882045328,94.9292325021966,98.5849454382618,129.496776596412,126.855669390708,81.9458857533569,98.8872063218045,104.506584753572,83.004623090469,28.3218869774598,135.015740662604,92.03638732532,100.639683851679,95.5547717337912,88.3785308445686,97.1406742581863,67.6648344769488,136.604445447825,102.923117187741,88.9426500051485,112.795827758126,78.9905883879599,70.5235281757762,62.3041964445689,96.1130085726826,60.8788211182939,87.2636199196019,69.4222862755073,127.030390521528,50.6417492310851,73.2772843277837,97.2789947645369,74.3777554231772,94.7698500677968,82.7101778922279,85.2785718722157,91.773016386086,92.8743996672079,85.1623077552944,92.7226534988175,118.941998329152,69.00880820916,74.0126218905712,108.320312354276,66.0755099915493,93.8955707711617,79.1032261720831,74.175877605858,61.6922141752971,110.459634363433,152.117142624847,119.557220817305,90.5925020357247,106.734147244641,59.3885949900413
LINC00207,1.0,1.0,2.40562337487433,1.20330636400873,4.46725800010337,3.7342782362978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2145739464954,1.48306372913262,1.0,1.0,1.0,2.72273418383108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,4.16909977562301,1.0,1.19961835528857,1.0,1.0,1.34960318214832,1.0,1.0,6.91960100737444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.39822321979029,1.0,1.0,1.0,1.0,1.0
LINC00229,1.34556490523554,1.0,3.20749783316578,1.0,2.23362900005168,1.49371129451912,1.0,1.0,1.0,2.24743650731374,1.0,1.0,1.0,1.0,1.0,1.31269152850016,1.0,1.80364348662385,2.96612745826523,1.0,1.0,1.21086020220872,6.35304642893918,1.0,4.23163866364071,1.05258997277278,1.0,1.0,1.0,1.0,1.0,1.0,2.30189769232205,1.0,1.0,1.72971524239947,5.99809177644283,1.0,1.0,1.34960318214832,1.0,1.0,4.15176060442467,1.0,1.0,1.0,1.0,1.0165463075623,1.0,1.0,1.0,1.0,2.79644643958058,1.91342317767103,1.0,1.0,1.0,1.0
PRR5,111.009104681932,50.4446301403082,86.602441495476,66.1818500204804,118.382337002739,123.978037445087,78.9930337238115,57.6616679048673,49.6134954561141,122.485289648599,113.28865069925,71.2988429110438,70.8047174436496,98.8968801031811,46.9031589254035,120.767620622015,106.796509584825,63.1275220318347,111.971311549512,43.3477845867953,48.9077644195917,113.820859007619,172.439831642635,89.2628852762149,107.201512812231,64.7342833255259,65.5833646784936,55.2978953431872,59.896904648644,69.8108959356815,77.8884187481301,91.2186314915228,46.037953846441,33.2566136564557,26.4042985789457,50.1617420295846,171.545424806265,151.726617722829,91.4247752503934,76.9273813824545,165.432524407214,70.006303832742,38.7497656412969,64.7184402673325,76.5921937266501,55.9332028027981,64.9921874125658,38.6287596873673,73.4623377536032,47.4619357032498,69.7074512440593,59.7643324823191,114.654304022804,55.4892721524597,67.5464524391556,159.55097373456,112.175495927701,93.3249349843507
ARHGAP8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.80364348662385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09079524899502,1.0,1.0,1.0,1.0,1.38969992520767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PHF21B,4.70947716832441,1.09662239435453,13.6318657909546,2.40661272801747,17.8690320004135,11.9496903561529,1.0,1.0,1.11491001024975,3.37115476097061,1.0,1.0,1.0,4.29986435231222,1.0,1.75025537133354,1.0,21.6437218394862,11.1229779684946,3.17178911610697,1.68647463515833,1.0,11.7985147966013,3.24592310095327,8.46327732728142,2.10517994554556,1.0,1.31661655579017,4.90958234824951,1.0,1.69322649452457,1.0,4.6037953846441,2.25468567162411,15.2866991772844,5.18914572719841,41.9866424350998,1.64324856739526,1.0,13.4960318214832,1.0,1.0,22.1427232235982,1.0,1.0,1.69494553947873,1.58517530274551,1.0165463075623,1.0,1.0,1.0,1.0,25.1680179562252,2.87013476650654,1.35092904878311,4.05638068816678,1.0,5.65605666571822
NUP50-AS1,110.336322229315,87.729791548362,138.72428128442,131.160393676952,100.513305002326,71.6981421369177,102.302453511166,103.791002228761,81.3884307482321,82.0314325169515,92.2116924296221,142.597685822088,42.4828304661897,106.636635937343,81.4168041723985,108.078269179846,118.03824743586,79.3603134114494,94.9160786644874,69.7793605543534,76.7345958997042,83.5493539524014,79.8668693923783,54.3692119409672,78.9905883879599,79.9968379307312,91.816710549891,115.862256909535,74.6256516933925,136.349406124378,94.8206836933758,62.1638081275563,141.566708077806,60.312841715945,108.396594166198,70.9183249383782,110.364888686548,137.485130138737,102.948906584477,102.569841843273,125.767416216011,85.1623077552944,48.4372070516211,82.2099106098548,94.7923189686264,78.5324766625145,59.7082697367474,84.3733435276706,95.355087415273,122.044977522642,112.604344317327,69.4037409472093,67.1147145499339,108.108409538413,73.6256331586796,112.226532372614,92.9214928953344,82.0128216529142
NUP50,1461.2834870858,1111.97510787549,1807.42502898892,1463.22053863462,1476.42876903416,1369.73325707403,1483.3855759119,1257.02436032611,1248.1417564746,1539.49400750991,1478.89990525223,1772.89361626566,1132.87547909839,1471.41358136124,1326.56292885245,1678.9324649517,1320.90419749652,955.93104791064,1471.19921929955,1213.73796843027,1155.23512508346,2071.78180597911,1537.43723580328,1584.82195404043,1445.80987674391,1368.893259591,1636.30494872841,1485.80178320921,1304.96698816472,1883.80339501441,1601.79226382024,1514.22928275928,1778.21596731878,966.132810290933,1411.93512401099,1663.98606318829,1559.50386187514,2220.02881455099,1474.32053534038,1589.83254857073,1339.90670353211,1415.28208057739,1545.83886504745,1369.5821278195,1173.14973955572,1155.387876078,997.075265426924,1716.94671347272,1310.64594641197,1813.72397151705,1553.22500336122,1391.93058233014,1526.859756011,1321.21870418184,1494.12752795412,1937.59784204766,1554.97002750526,1148.1795031408
KIAA0930,308.807145751558,164.493359153179,352.824761648236,119.127330036865,282.554068506538,265.133754777143,374.893168246614,230.646671619469,209.045626921829,307.898801501982,369.724976313056,162.816760677458,325.701700240788,264.871644102433,169.028365184001,409.997320734883,213.593019169651,144.291478929908,301.803468878487,195.59366215993,117.209987143504,302.715050552179,263.197637770337,345.690810251523,296.21470645485,234.72756392833,170.516748164083,183.009701254834,242.533368003526,314.149031710567,209.960085321046,389.19949436383,150.774298847094,147.118240073473,176.491890501374,176.430954724746,260.317183097619,290.85499642896,275.810876595725,224.034128236622,315.385982203227,290.129217946003,188.213147400585,197.653614870502,264.660154560405,131.075788386355,180.181592745406,215.507817203207,166.871402976728,195.497973253862,207.334983187458,223.634276385452,281.042867177848,213.346684310319,188.454602305244,285.29877506773,308.482613801178,234.726351627306
MIR1249,1.0,2.19324478870905,7.216870124623,1.20330636400873,2.23362900005168,1.49371129451912,3.88490329789237,1.0,2.22982002049951,3.37115476097061,1.75641318913566,2.12832366898638,1.0,1.71994574092489,1.0,4.37563842833386,1.0,1.80364348662385,1.48306372913262,2.11452607740465,1.0,1.21086020220872,1.0,3.24592310095327,1.0,1.57888495915917,6.55833646784936,3.29154138947543,1.0,2.18159049799005,1.0,3.37846783301936,2.30189769232205,1.0,1.38969992520767,1.0,3.5988550658657,2.19099808986034,2.30482626681664,2.69920636429665,4.83720831600041,5.05200130751747,1.38392020147489,1.0,3.03335420699605,1.12996369298582,2.11356707032734,2.03309261512459,2.43252774018554,3.39013826451785,2.6810558170792,1.0,2.79644643958058,1.0,2.02639357317467,1.0,2.09282641656158,2.82802833285911
UPK3A,10.0917367892666,2.19324478870905,6.41499566633156,8.42314454806114,8.93451600020674,8.96226776711471,12.9496776596412,11.5323335809735,4.45964004099902,8.98974602925495,2.63461978370349,4.25664733797277,1.0,6.87978296369955,8.84965262743462,8.31371301383434,5.62086892551713,10.8218609197431,4.44919118739785,2.11452607740465,1.68647463515833,2.42172040441743,7.26062449021621,4.8688846514299,5.64218488485428,5.26294986386389,9.83750470177403,7.24139105684595,6.87341528754931,16.3619287349254,13.5458119561965,8.78401636585034,3.45284653848307,3.38202850743617,8.33819955124602,1.0,7.1977101317314,9.85949140437154,9.21930506726656,6.74801591074162,2.90232498960025,2.16514341750749,1.38392020147489,4.37286758563058,9.10006262098814,11.8646187763511,15.3233612598732,4.06618523024919,6.8110776725195,10.1704147935535,7.14948217887788,10.6033493113792,18.1769018572738,5.74026953301308,7.43010976830711,10.8170151684447,5.0227833997478,2.82802833285911
FAM118A,305.443233488469,168.879848730597,290.278553901503,95.06120275669,150.769957503489,94.1038115547044,707.052400216411,184.517337295575,128.772106183847,152.825682497334,114.166857293818,109.608668952799,325.701700240788,110.076527419193,203.542010430996,111.14121607968,112.417378510343,111.825896170679,124.57735324714,255.857655365963,237.792923557325,79.3113432446709,150.657958171986,114.418789308603,115.664790139513,128.415976678279,304.962645754995,104.671016185319,108.992728131139,135.258610875383,144.770865281851,132.435939054359,104.736345000653,118.934669178172,97.2789947645369,95.1343383319708,314.300009085604,128.17338825683,165.947491210798,141.708334125574,346.344115425629,311.780652121078,217.275471631558,167.918115288214,103.892381589615,282.490923246455,145.836127852587,90.4726213730444,142.546125574872,126.565161875333,142.095958305198,306.533189183508,114.654304022804,109.065121127248,397.173140342235,90.5925020357247,93.758623461959,164.025643305828
SMC1B,18.8379086732976,8.7729791548362,41.6974718311551,13.2363700040961,20.1026610004652,14.9371129451912,14.8921293085874,23.0646671619469,16.7236501537463,11.2371825365687,20.1987516750601,11.7057801794251,14.1609434887299,14.6195387978615,14.1594442038954,8.75127685666772,11.2417378510343,88.3785308445686,17.0552328850251,12.6871564644279,19.3944583043208,9.68688161766973,19.9667173480946,15.418134729528,28.2109244242714,15.2625546052053,1.0,13.8244738357968,29.457494089497,9.81715724095521,12.6991987089343,14.8652584652852,18.4151815385764,18.0374853729929,38.9115979058148,24.2160133935926,41.9866424350998,18.0757342413478,10.755855911811,28.3416668251148,18.3813916008016,7.21714472502495,30.4462444324475,16.6168968253962,6.8250469657411,12.429600622844,17.4369283302006,22.3640187663705,22.3792552097069,15.8206452344166,18.7673907195544,19.2788169297804,27.9644643958058,22.9610781320523,16.2111485853973,8.11276137633355,13.8126543493065,1.0
RIBC2,2.01834735785332,1.09662239435453,5.61312120804011,1.20330636400873,12.2849595002843,5.97484517807647,1.0,1.0,1.11491001024975,3.37115476097061,1.0,1.06416183449319,1.0,1.71994574092489,1.0,1.0,5.62086892551713,19.8400783528623,3.70765932283154,1.05726303870232,1.0,1.0,4.53789030638513,1.0,4.23163866364071,1.0,1.0,1.31661655579017,1.0,1.09079524899502,1.69322649452457,1.35138713320774,4.6037953846441,2.25468567162411,6.94849962603835,1.0,8.39732848701997,1.64324856739526,1.53655084454443,2.69920636429665,1.0,1.0,6.91960100737444,1.0,2.27501565524703,1.0,1.58517530274551,1.0165463075623,1.0,1.13004608817262,1.0,1.0,5.59289287916116,1.91342317767103,1.35092904878311,1.35212689605559,1.67426113324927,2.82802833285911
